Date_Mada;pm2,5_atm_a;pm2,5_atm_b;Ambohidahy;Humidity;Temperature
04/09/2023 09:00:00;24,832;28,218;26,525;40,396;85,5
04/09/2023 10:00:00;14,11;16,418;15,264;38,5;84,683
04/09/2023 11:00:00;11,35;13,198;12,274;43,25;81,125
04/09/2023 12:00:00;21,221;24,605;22,913;43,278;81,666
04/09/2023 13:00:00;12,204;14,081;13,1425;42,292;82,084
04/09/2023 14:00:00;11,776;14,998;13,387;41;82,125
04/09/2023 15:00:00;14,39;16,71;15,55;39;82
04/09/2023 16:00:00;23,913;27,16;25,5365;45,75;79,539
04/09/2023 17:00:00;22,76;25,21;23,985;56,966;74,644
04/09/2023 18:00:00;15,486;17,002;16,244;61,745;72,861
04/09/2023 19:00:00;27,77;30,313;29,0415;61,278;72,945
04/09/2023 20:00:00;4,948;5,821;5,3845;58,472;72,445
04/09/2023 21:00:00;9,262;10,923;10,0925;60,659;70,267
04/09/2023 22:00:00;5,625;7,149;6,387;60,889;70,752
04/09/2023 23:00:00;2,278;2,857;2,5675;60,1;71,566
04/10/2023 00:00:00;1,397;1,863;1,63;59,025;71,467
04/10/2023 01:00:00;0,487;0,668;0,5775;59,4;70,566
04/10/2023 02:00:00;3,131;3,925;3,528;61,233;69,966
04/10/2023 03:00:00;3,249;3,962;3,6055;63,1;68,559
04/10/2023 04:00:00;9,464;11,569;10,5165;63,9;67,834
04/10/2023 05:00:00;23,358;25,66;24,509;65,414;66,408
04/10/2023 06:00:00;59,255;66,145;62,7;63,729;67,166
04/10/2023 07:00:00;36,88;40,076;38,478;59,166;69,834
04/10/2023 08:00:00;31,829;33,847;32,838;32,892;88,808
04/10/2023 09:00:00;25,612;27,19;26,401;31,069;90,68
04/10/2023 10:00:00;23,939;25,852;24,8955;34,597;86,999
04/10/2023 11:00:00;21,641;23,567;22,604;38,6;82,411
04/10/2023 12:00:00;21,324;23,444;22,384;37,472;82,75
04/10/2023 13:00:00;27,8;32,29;30,045;35;85
04/10/2023 14:00:00;15,87;17,52;16,695;33;85
04/10/2023 15:00:00;22,464;24,83;23,647;39,4;83,2
04/10/2023 16:00:00;26,701;28,291;27,496;44,111;79,889
04/10/2023 17:00:00;15,227;16,312;15,7695;51,367;73,791
04/10/2023 18:00:00;38,362;41,341;39,8515;61,725;69,983
04/10/2023 19:00:00;73,063;80,617;76,84;61,916;70,416
04/10/2023 20:00:00;25,77;27,76;26,765;62;70
04/10/2023 21:00:00;37,287;40,065;38,676;62,666;71
04/10/2023 22:00:00;23,541;27,059;25,3;61,055;69,972
04/10/2023 23:00:00;23,444;25,117;24,2805;60,689;70
04/11/2023 00:00:00;21,682;24,121;22,9015;61,877;69
04/11/2023 01:00:00;21,252;22,172;21,712;61,6;68,055
04/11/2023 02:00:00;16,546;18,139;17,3425;62,1;67,3
04/11/2023 03:00:00;20,636;23,374;22,005;63,933;66,934
04/11/2023 04:00:00;47,501;52,091;49,796;65,5;67
04/11/2023 05:00:00;117,983;129,192;123,5875;65,916;67
04/11/2023 06:00:00;147,032;163,331;155,1815;65,108;67,767
04/11/2023 07:00:00;88,466;95,567;92,0165;56,166;73,916
04/11/2023 16:00:00;49,237;51,895;50,566;44;79
04/11/2023 17:00:00;37,985;40,49;39,2375;45;78,5
04/11/2023 23:00:00;9,633;10,242;9,9375;63,867;71,633
04/12/2023 00:00:00;9,96;10,769;10,3645;65,233;71
04/12/2023 01:00:00;13,763;15,042;14,4025;65;71
04/12/2023 02:00:00;30,868;32,978;31,923;65,8;70,667
04/12/2023 03:00:00;30,515;32,328;31,4215;65,034;71,1
04/12/2023 04:00:00;47,507;50,494;49,0005;64,041;71,934
04/12/2023 05:00:00;74,667;82,27;78,4685;64,917;71,5
04/12/2023 06:00:00;112,273;123,828;118,0505;64,733;71,3
04/12/2023 07:00:00;76,067;81,422;78,7445;52,916;78,916
04/12/2023 08:00:00;36,68;36,935;36,8075;33,5;90,5
04/12/2023 17:00:00;97,685;109,678;103,6815;32,667;83
04/12/2023 18:00:00;222,364;192,431;207,3975;35,15;81,95
04/12/2023 19:00:00;23,44;23,75;23,595;54;74
04/12/2023 20:00:00;16,383;17,965;17,174;54,875;74
04/12/2023 21:00:00;15,777;17,041;16,409;59,25;74,063
04/12/2023 22:00:00;22,407;23,759;23,083;61,145;73,688
04/12/2023 23:00:00;14,623;15,704;15,1635;61,755;73,767
04/13/2023 00:00:00;15,909;16,802;16,3555;63,3;72,7
04/13/2023 01:00:00;18,871;20,893;19,882;62,7;72,034
04/13/2023 02:00:00;19,935;20,682;20,3085;62,966;72,434
04/13/2023 03:00:00;21,064;22,267;21,6655;63,466;72,5
04/13/2023 04:00:00;42,064;44,117;43,0905;62,6;72,633
04/13/2023 05:00:00;95,576;106,122;100,849;61,834;73
04/13/2023 06:00:00;136,269;153,926;145,0975;60,6;73,834
04/13/2023 07:00:00;102,34;113,567;107,9535;57,375;75,334
04/13/2023 08:00:00;76,688;83,077;79,8825;52,25;76,916
04/13/2023 09:00:00;46,31;49,55;47,93;46;79
04/13/2023 17:00:00;63,484;69,037;66,2605;42,222;78,834
04/13/2023 18:00:00;92,385;94,255;93,32;46,5;78
04/13/2023 19:00:00;56,367;59,223;57,795;46,667;77
04/13/2023 20:00:00;51,17;54,345;52,7575;46,5;76
04/13/2023 22:00:00;38,268;39,404;38,836;52,889;74,278
04/13/2023 23:00:00;29,168;30,795;29,9815;57,995;72,972
04/14/2023 00:00:00;20,562;20,239;20,4005;62,633;72,034
04/14/2023 01:00:00;16,237;16,537;16,387;64,133;71,567
04/14/2023 02:00:00;21,464;22,489;21,9765;64,5;71,1
04/14/2023 03:00:00;20,275;21,18;20,7275;63,633;71
04/14/2023 04:00:00;46,203;49,562;47,8825;63,367;70,934
04/14/2023 05:00:00;87,356;94,121;90,7385;62,867;71,034
04/14/2023 06:00:00;110,857;122,939;116,898;61,389;72
04/14/2023 07:00:00;52,503;55,752;54,1275;54,75;76,375
04/14/2023 08:00:00;68,033;75,029;71,531;43,125;84,5
04/14/2023 09:00:00;42,292;45,537;43,9145;35,334;89,25
04/14/2023 11:00:00;18,98;18,53;18,755;36;86
04/14/2023 13:00:00;48,714;50,874;49,794;33,688;87,771
04/14/2023 14:00:00;39,163;42,858;41,0105;36,267;85
04/14/2023 15:00:00;31,74;36,054;33,897;38,084;83,709
04/14/2023 16:00:00;29,675;31,505;30,59;39,633;82,567
04/14/2023 17:00:00;38,656;40,807;39,7315;43,017;80,35
04/14/2023 18:00:00;39,656;40,915;40,2855;49,383;78,1
04/14/2023 19:00:00;30,466;31,963;31,2145;53,466;76,383
04/14/2023 20:00:00;25,855;27,679;26,767;56,528;75,111
04/14/2023 21:00:00;30,069;29,785;29,927;57,625;75,028
04/14/2023 22:00:00;25,072;25,489;25,2805;58,459;74,3
04/14/2023 23:00:00;15,614;16,486;16,05;58,317;74,534
04/15/2023 00:00:00;13,002;13,663;13,3325;59,767;73,3
04/15/2023 01:00:00;13,633;14,755;14,194;59,067;73
04/15/2023 02:00:00;12,729;12,793;12,761;59,633;73
04/15/2023 03:00:00;24,532;25,316;24,924;60,867;73,034
04/15/2023 04:00:00;29,916;31,772;30,844;61;73
04/15/2023 05:00:00;75,163;81,36;78,2615;60,534;73,291
04/15/2023 06:00:00;105,842;116,973;111,4075;58,775;74,2
04/15/2023 07:00:00;89,132;96,209;92,6705;56,466;75,833
04/15/2023 08:00:00;57,074;59,758;58,416;54,166;77,625
04/15/2023 09:00:00;72,072;76,328;74,2;50,808;80,217
04/15/2023 10:00:00;49,43;51,395;50,4125;48,103;81,486
04/15/2023 11:00:00;34,27;33,93;34,1;46;82
04/15/2023 14:00:00;30,886;32,797;31,8415;42,222;82,999
04/15/2023 15:00:00;23,154;24,634;23,894;44,025;79,459
04/15/2023 16:00:00;31,417;31,452;31,4345;49,175;76,434
04/15/2023 17:00:00;69,22;71,811;70,5155;52;77
04/15/2023 18:00:00;85,712;87,089;86,4005;53,389;75,334
04/15/2023 19:00:00;50,797;53,233;52,015;54,489;75
04/15/2023 20:00:00;33,06;34,266;33,663;54,055;74,4
04/15/2023 21:00:00;32,445;33,645;33,045;55,911;73,334
04/15/2023 22:00:00;15,194;16,186;15,69;57,367;72
04/15/2023 23:00:00;13,938;14,53;14,234;59,966;71,933
04/16/2023 00:00:00;10,05;10;10,025;62,034;71,533
04/16/2023 01:00:00;10,021;10,133;10,077;63,133;71
04/16/2023 02:00:00;10,08;10,463;10,2715;62,7;70,8
04/16/2023 03:00:00;10,713;10,932;10,8225;63,933;70,834
04/16/2023 04:00:00;15,275;16,203;15,739;63,834;70,8
04/16/2023 05:00:00;35,123;35,972;35,5475;63,133;70
04/16/2023 06:00:00;30,315;31,233;30,774;65,534;67,867
04/16/2023 07:00:00;33,456;36,634;35,045;51,933;76,75
04/16/2023 08:00:00;20,57;23,565;22,0675;38,4;84,666
04/16/2023 09:00:00;16,615;17,345;16,98;38,392;82,584
04/16/2023 10:00:00;15,798;16,784;16,291;38,65;81,597
04/16/2023 11:00:00;15,091;17,21;16,1505;37,838;82,386
04/16/2023 12:00:00;13,925;16,413;15,169;39,533;80,886
04/16/2023 13:00:00;10,405;12,283;11,344;39,792;80,642
04/16/2023 14:00:00;14,918;17,702;16,31;40,192;79,9
04/16/2023 15:00:00;15,559;18,505;17,032;38,916;80
04/16/2023 16:00:00;23,753;27,569;25,661;38,6;80,2
04/16/2023 17:00:00;40,803;46,206;43,5045;40,042;79,025
04/16/2023 18:00:00;27,375;30,439;28,907;46,05;76,184
04/16/2023 19:00:00;16,936;19,194;18,065;56,5;73,508
04/16/2023 20:00:00;13,896;16,28;15,088;61,666;71,566
04/16/2023 21:00:00;16,892;19,56;18,226;61,133;71,667
04/16/2023 22:00:00;10,735;12,788;11,7615;61,183;71,25
04/16/2023 23:00:00;4,406;5,111;4,7585;62,933;70,166
04/17/2023 00:00:00;3,913;4,652;4,2825;64,066;69,966
04/17/2023 01:00:00;3,232;3,966;3,599;64;69,867
04/17/2023 02:00:00;2,602;3,251;2,9265;63,2;69,5
04/17/2023 03:00:00;3,412;4,221;3,8165;62,133;69,633
04/17/2023 04:00:00;21,805;25,062;23,4335;60,8;70,233
04/17/2023 05:00:00;37,871;44,288;41,0795;58,941;70,3
04/17/2023 06:00:00;41,609;48,935;45,272;58;70,666
04/17/2023 07:00:00;25,605;30,017;27,811;49,217;75,87
04/17/2023 08:00:00;29,794;34,38;32,087;49,916;74,75
04/17/2023 11:00:00;20,68;23,215;21,9475;37;83
04/17/2023 12:00:00;19,99;22,485;21,2375;39;82,5
04/17/2023 13:00:00;33,32;35,56;34,44;38;84
04/17/2023 14:00:00;34,8;40,48;37,64;38;82
04/17/2023 16:00:00;20,42;24,75;22,585;41;79
04/17/2023 17:00:00;29,094;31,675;30,3845;46,083;77
04/17/2023 18:00:00;24,285;26,701;25,493;52,316;74,347
04/17/2023 19:00:00;23,264;26,418;24,841;54,125;73,25
04/17/2023 20:00:00;17,889;19,642;18,7655;59,65;71,875
04/17/2023 21:00:00;7,293;8,381;7,837;61,086;71,008
04/17/2023 22:00:00;6,347;7,112;6,7295;60,767;71,034
04/17/2023 23:00:00;6,236;7,118;6,677;60;71,6
04/18/2023 00:00:00;4,266;4,921;4,5935;61,3;70,4
04/18/2023 01:00:00;2,983;3,396;3,1895;61,517;69,566
04/18/2023 02:00:00;2,34;2,617;2,4785;62,367;67,834
04/18/2023 03:00:00;6,47;7,741;7,1055;63,3;67,034
04/18/2023 04:00:00;16,398;18,253;17,3255;63,7;66,6
04/18/2023 05:00:00;46,788;53,649;50,2185;63,367;66,7
04/18/2023 06:00:00;93,915;109,623;101,769;62,555;67,389
04/18/2023 07:00:00;35,898;40,54;38,219;57,583;70,791
04/18/2023 08:00:00;45,901;49,121;47,511;42,514;82,82
04/18/2023 16:00:00;15,777;16,523;16,15;48,584;77
04/18/2023 17:00:00;19,813;21,524;20,6685;49,709;75,666
04/18/2023 18:00:00;25,992;26,051;26,0215;54,125;74,5
04/18/2023 19:00:00;31,92;34,685;33,3025;58;73,5
04/18/2023 20:00:00;8,4;9,71;9,055;59;72
04/18/2023 21:00:00;7,441;8,127;7,784;60,333;71,667
04/18/2023 22:00:00;4,479;4,997;4,738;61,508;70,916
04/18/2023 23:00:00;4,147;4,919;4,533;66,058;70,222
04/19/2023 00:00:00;2,31;2,928;2,619;64,75;70,186
04/19/2023 01:00:00;5,774;6,813;6,2935;64,067;70,078
04/19/2023 02:00:00;2,979;3,297;3,138;64,267;69,525
04/19/2023 03:00:00;8,413;9,887;9,15;63,233;68,867
04/19/2023 04:00:00;21,496;24,528;23,012;62,533;68,6
04/19/2023 05:00:00;79,001;88,936;83,9685;61,375;69
04/19/2023 06:00:00;61,424;68,51;64,967;61,225;69,525
04/19/2023 07:00:00;29,763;34,12;31,9415;58,084;71,555
04/19/2023 08:00:00;32,338;36,364;34,351;54,959;73,416
04/19/2023 09:00:00;16,3;18,14;17,22;53;75
04/19/2023 10:00:00;9,25;11,12;10,185;47;80
04/19/2023 11:00:00;27,301;29,709;28,505;46,944;80,084
04/19/2023 12:00:00;28,559;31,877;30,218;43,5;82,5
04/19/2023 13:00:00;34,903;38,896;36,8995;43,208;82,291
06/11/2023 10:00:00;35,498;37,539;36,5185;40,489;75,044
06/11/2023 11:00:00;31,501;32,656;32,0785;37,611;76,3
06/11/2023 12:00:00;31,805;31,46;31,6325;33,972;77,541
06/11/2023 13:00:00;34,016;35,685;34,8505;27,041;79
06/11/2023 14:00:00;43,922;45,823;44,8725;25,7;78,684
06/11/2023 15:00:00;40,456;43,066;41,761;26,534;79,567
06/11/2023 16:00:00;24,608;24,982;24,795;32,4;77,8
06/11/2023 17:00:00;31,922;32,216;32,069;37,833;73,816
06/11/2023 18:00:00;33,502;32,739;33,1205;39,767;71,567
06/11/2023 19:00:00;27,745;28,477;28,111;47,305;69,209
06/11/2023 20:00:00;14,305;15,27;14,7875;54;67,834
06/11/2023 21:00:00;8,797;8,576;8,6865;58,25;66,6
06/11/2023 22:00:00;9,548;9,741;9,6445;58,367;66,467
06/11/2023 23:00:00;7,868;7,535;7,7015;60,3;65,566
06/12/2023 00:00:00;8,279;7,664;7,9715;60,8;64,9
06/12/2023 01:00:00;10,408;9,846;10,127;59,9;65
06/12/2023 02:00:00;8,792;8,73;8,761;59,933;64,966
06/12/2023 03:00:00;15,78;15,808;15,794;60,567;64,233
06/12/2023 04:00:00;28,566;29,162;28,864;60,633;64,166
06/12/2023 05:00:00;42,079;42,803;42,441;60,534;64,034
06/12/2023 06:00:00;48,749;51,568;50,1585;61,355;63,966
06/12/2023 07:00:00;38,379;39,764;39,0715;58,4;65,433
06/12/2023 08:00:00;44,96;45,9;45,43;50,333;69
06/12/2023 16:00:00;67,428;69,953;68,6905;30;79,25
06/12/2023 17:00:00;91,25;93,07;92,16;32,847;78,18
06/12/2023 18:00:00;33,395;33,587;33,491;40,25;74,417
06/12/2023 19:00:00;22,42;21,32;21,87;42;73
06/12/2023 20:00:00;15,45;14,86;15,155;48;71
06/12/2023 21:00:00;17,985;21,155;19,57;58,5;68
06/12/2023 23:00:00;9,601;9,898;9,7495;59;67,875
06/13/2023 00:00:00;11,686;11,554;11,62;58,875;68
06/13/2023 01:00:00;8,598;8,584;8,591;58,289;67,834
06/13/2023 02:00:00;25,633;26,065;25,849;59,334;66,834
06/13/2023 03:00:00;11,846;11,956;11,901;61,466;65,367
06/13/2023 04:00:00;32,39;34,507;33,4485;61,966;65,133
06/13/2023 05:00:00;73,374;79,091;76,2325;63;64,209
06/13/2023 06:00:00;90,285;96,494;93,3895;63,945;64
06/13/2023 07:00:00;100,344;107,115;103,7295;62,666;65,334
08/03/2023 16:00:00;15,082;13,986;14,534;53;68,906
08/03/2023 17:00:00;26,019;24,782;25,4005;53,492;68,316
08/03/2023 18:00:00;33,379;32,404;32,8915;53,3;67,6
08/03/2023 19:00:00;18,364;17,454;17,909;54,508;66,416
08/03/2023 20:00:00;11,638;10,18;10,909;56,3;65,167
08/03/2023 21:00:00;6,987;6,934;6,9605;57,35;64,875
08/03/2023 22:00:00;3,792;3,932;3,862;60,008;63,275
08/03/2023 23:00:00;6,673;6,328;6,5005;61,033;63,433
08/04/2023 00:00:00;4,811;4,949;4,88;60,367;64
08/04/2023 01:00:00;4,655;4,739;4,697;59,2;63,3
08/04/2023 02:00:00;4,904;4,663;4,7835;58,567;63,5
08/04/2023 03:00:00;6,391;1,327;3,859;60,233;61,7
08/04/2023 04:00:00;20,281;10,16;15,2205;59,666;61,6
08/04/2023 05:00:00;27,601;19,877;23,739;58,966;61,3
08/04/2023 06:00:00;33,745;34,495;34,12;58,267;61,7
08/04/2023 07:00:00;19,096;19,27;19,183;52,075;65
08/04/2023 08:00:00;19,072;18,893;18,9825;49,108;65,992
08/04/2023 09:00:00;16,46;20,11;18,285;43;70
08/04/2023 11:00:00;6,08;4,915;5,4975;46,5;66
08/04/2023 12:00:00;2,58;3,05;2,815;44;69
08/04/2023 15:00:00;16,326;15,717;16,0215;43,6;69,8
08/04/2023 16:00:00;16,099;15,268;15,6835;47,862;66,304
08/04/2023 17:00:00;11,32;10,752;11,036;52,975;63,117
08/04/2023 18:00:00;21,283;12,313;16,798;55,966;61,233
08/04/2023 19:00:00;21,602;7,117;14,3595;55,766;60,966
08/04/2023 21:00:00;5,593;6,002;5,7975;65;57,25
08/04/2023 22:00:00;3,003;3,311;3,157;60,567;59,334
08/04/2023 23:00:00;3,101;3,173;3,137;58,6;60,067
08/05/2023 00:00:00;1,536;1,594;1,565;59,867;59,533
08/05/2023 01:00:00;1,308;1,249;1,2785;62,8;57,933
08/05/2023 02:00:00;0,84;0,937;0,8885;63,233;57,966
08/05/2023 03:00:00;1,311;1,21;1,2605;64,667;57,733
08/05/2023 04:00:00;3,503;3,606;3,5545;64,6;58
08/05/2023 05:00:00;12,451;12,815;12,633;63,7;58,7
08/05/2023 06:00:00;32,688;29,279;30,9835;62,434;60,233
08/05/2023 07:00:00;28,833;29,27;29,0515;59,633;61,883
08/05/2023 08:00:00;43,005;40,246;41,6255;49,466;69,067
08/05/2023 09:00:00;24,171;25,064;24,6175;45,133;72,434
08/05/2023 10:00:00;14,325;15,093;14,709;41;75,091
08/05/2023 11:00:00;15,581;15,72;15,6505;41,5;75,067
08/05/2023 12:00:00;9,357;9,361;9,359;45,734;72,867
08/05/2023 13:00:00;8,511;8,687;8,599;48,258;71,684
08/05/2023 14:00:00;8,716;8,809;8,7625;47,7;70,9
08/05/2023 15:00:00;9,709;10,054;9,8815;45,466;71,667
08/05/2023 16:00:00;11,188;11,589;11,3885;49,367;69,483
08/05/2023 17:00:00;14,797;14,637;14,717;54,4;66,934
08/05/2023 18:00:00;18,526;17,761;18,1435;58,225;65,567
08/05/2023 19:00:00;11,059;11,72;11,3895;62,292;63,367
08/05/2023 20:00:00;8,489;8,181;8,335;62,541;63
08/05/2023 21:00:00;8,687;8,398;8,5425;63,7;62,1
08/05/2023 22:00:00;3,769;2,832;3,3005;63,133;62,167
08/05/2023 23:00:00;2,329;2,635;2,482;61,567;62,833
08/06/2023 00:00:00;1,224;1,406;1,315;60,1;62,733
08/06/2023 01:00:00;1,216;1,336;1,276;60,2;62,7
08/06/2023 02:00:00;1,194;1,172;1,183;60,167;62,567
08/06/2023 03:00:00;1,492;1,127;1,3095;61,133;61,933
08/06/2023 04:00:00;4,474;4,188;4,331;61,5;62,033
08/06/2023 05:00:00;21,891;22,175;22,033;62;62,1
08/06/2023 06:00:00;14,602;15,224;14,913;60,867;61,9
08/06/2023 07:00:00;15,245;16,433;15,839;59,5;62,3
08/06/2023 08:00:00;23,925;24,673;24,299;52,934;65,433
08/06/2023 09:00:00;20,997;22,17;21,5835;48,233;68,333
08/06/2023 10:00:00;12,547;13,385;12,966;47,65;68,375
08/06/2023 11:00:00;9,591;9,712;9,6515;44,7;70,466
08/06/2023 12:00:00;8,735;8,645;8,69;43,133;70,9
08/06/2023 13:00:00;6,861;7,164;7,0125;41,433;71,867
08/06/2023 14:00:00;7,729;7,836;7,7825;41,767;70,9
08/06/2023 15:00:00;8,695;9,529;9,112;42,367;71
08/06/2023 16:00:00;6,807;7,069;6,938;45,289;69,367
08/06/2023 17:00:00;13,463;13,619;13,541;52,1;66,534
08/06/2023 18:00:00;15,881;15,802;15,8415;55,833;64,966
08/06/2023 19:00:00;9,593;9,915;9,754;57,834;63,767
08/06/2023 20:00:00;10,186;10,591;10,3885;57,267;62,666
08/06/2023 21:00:00;10,856;4,057;7,4565;56,4;61,666
08/06/2023 22:00:00;18,691;3,175;10,933;57,2;61,233
08/06/2023 23:00:00;21,977;3,03;12,5035;57,834;61,4
08/07/2023 00:00:00;15,298;3,394;9,346;59,133;60,933
08/07/2023 01:00:00;23,596;1,425;12,5105;60,233;60,4
08/07/2023 02:00:00;11,103;3,07;7,0865;60,833;59,3
08/07/2023 03:00:00;13,443;4,876;9,1595;58,4;60,666
08/07/2023 04:00:00;26,192;9,838;18,015;57,166;60,4
08/07/2023 05:00:00;38,389;31,242;34,8155;56,067;60,3
08/07/2023 06:00:00;64,329;67,917;66,123;54,933;60,966
08/07/2023 07:00:00;56,117;59,499;57,808;50,933;64,133
08/07/2023 08:00:00;23,636;24,607;24,1215;43,033;71,625
08/07/2023 09:00:00;24,107;25,617;24,862;43,959;71,209
08/07/2023 10:00:00;37,461;38,716;38,0885;43,32;72,987
08/07/2023 11:00:00;13,346;14,055;13,7005;43,286;72,1
08/07/2023 12:00:00;9,225;9,57;9,3975;45,1;70,8
08/07/2023 13:00:00;10,352;10,562;10,457;45,084;70,416
08/07/2023 14:00:00;17,6;18,376;17,988;44,142;71,022
08/07/2023 15:00:00;18,249;19,226;18,7375;43,5;70,716
08/07/2023 16:00:00;20,494;20,416;20,455;44,583;70,367
08/07/2023 17:00:00;19,563;19,723;19,643;49,8;67,233
08/07/2023 18:00:00;22,377;22,023;22,2;54,983;65,375
08/07/2023 19:00:00;21,426;21,34;21,383;57,834;64,166
08/07/2023 20:00:00;12,129;12,514;12,3215;59,967;63,3
08/07/2023 21:00:00;7,789;8,069;7,929;58,166;63,834
08/07/2023 22:00:00;6,18;6,543;6,3615;57,767;64,133
08/07/2023 23:00:00;2,163;2,271;2,217;58,867;63,6
08/08/2023 00:00:00;3,188;3,457;3,3225;61,2;63,5
08/08/2023 01:00:00;3,039;2,973;3,006;62,466;63,267
08/08/2023 02:00:00;3,746;4,42;4,083;61,533;63,066
08/08/2023 03:00:00;5,896;5,606;5,751;62,5;62,1
08/08/2023 04:00:00;10,065;10,091;10,078;61,4;62,867
08/08/2023 05:00:00;27,508;28,672;28,09;60,5;62,966
08/08/2023 06:00:00;56,963;60,508;58,7355;58,967;63,6
08/08/2023 07:00:00;49,961;51,812;50,8865;53,6;67,267
08/08/2023 08:00:00;30,819;31,959;31,389;44,409;72,125
08/08/2023 09:00:00;32,855;34,16;33,5075;33,016;81,275
08/08/2023 10:00:00;32,201;32,746;32,4735;36,233;76,533
08/08/2023 11:00:00;43,005;43,544;43,2745;36,65;75,839
08/08/2023 12:00:00;50,033;51,473;50,753;33,983;77,983
08/08/2023 13:00:00;36,244;36,912;36,578;34,208;76,666
08/08/2023 14:00:00;23,116;23,213;23,1645;40,375;72,416
08/08/2023 15:00:00;46,009;48,023;47,016;53,511;66,919
08/08/2023 16:00:00;75,995;77,3;76,6475;59,7;64,334
08/08/2023 17:00:00;56,614;55,767;56,1905;63,975;62,367
08/08/2023 18:00:00;36,051;34,364;35,2075;64,242;62
08/08/2023 19:00:00;27,827;24,77;26,2985;63,142;60,525
08/08/2023 20:00:00;31,655;27,829;29,742;61,842;61,358
08/08/2023 21:00:00;13,604;12,819;13,2115;64,133;59,8
08/08/2023 22:00:00;10,032;9,66;9,846;66,7;59,133
08/08/2023 23:00:00;7,499;7,524;7,5115;68,066;58,333
08/09/2023 00:00:00;6,287;5,402;5,8445;69;58,2
08/09/2023 01:00:00;6,867;6,322;6,5945;68,9;58,034
08/09/2023 02:00:00;5,158;5,336;5,247;69,034;58
08/09/2023 03:00:00;7,5;7,143;7,3215;67,767;57,933
08/09/2023 04:00:00;18,456;19,129;18,7925;65,6;58,6
08/09/2023 05:00:00;21,136;21,114;21,125;64,334;58,5
08/09/2023 06:00:00;40,603;42,572;41,5875;61,909;58,534
08/09/2023 07:00:00;34,891;35,436;35,1635;53,2;65,133
08/09/2023 08:00:00;18,302;18,094;18,198;37,95;75,998
08/09/2023 09:00:00;18,915;19,555;19,235;36,392;77,375
08/09/2023 10:00:00;12,209;12,396;12,3025;41,659;71,683
08/09/2023 11:00:00;15,68;16,162;15,921;43,269;71,075
08/09/2023 12:00:00;11,126;11,556;11,341;41,57;71,317
08/09/2023 13:00:00;10,946;11,375;11,1605;41,005;72,986
08/09/2023 14:00:00;14,65;15,212;14,931;41,375;73,091
08/09/2023 15:00:00;13,434;14,014;13,724;42,192;72,459
08/09/2023 16:00:00;20,663;20,595;20,629;42,558;72,025
08/09/2023 17:00:00;24,587;24,754;24,6705;48,411;69,334
08/09/2023 18:00:00;20,918;20,543;20,7305;54,4;67,034
08/09/2023 19:00:00;12,8;12,922;12,861;58,867;64,9
08/09/2023 20:00:00;8,701;8,913;8,807;61,341;63,784
08/09/2023 21:00:00;9,77;9,883;9,8265;62,067;63,233
08/09/2023 22:00:00;5,295;5,513;5,404;61,8;63,233
08/09/2023 23:00:00;3,552;4,02;3,786;62,166;63
08/10/2023 00:00:00;5,166;5,773;5,4695;63,1;62,3
08/10/2023 01:00:00;6,369;4,302;5,3355;63,534;61,867
08/10/2023 02:00:00;6,275;3,243;4,759;63,933;60,733
08/10/2023 03:00:00;13,864;12,148;13,006;63,9;59,933
08/10/2023 04:00:00;27,177;23,463;25,32;62,233;60,933
08/10/2023 05:00:00;57,841;58,587;58,214;62,433;60,034
08/10/2023 06:00:00;51,49;49,355;50,4225;63,6;58,867
08/10/2023 07:00:00;38,102;38,878;38,49;54,034;65,942
08/10/2023 08:00:00;25,889;26,949;26,419;37,467;77,566
08/10/2023 09:00:00;30,712;31,477;31,0945;33,267;80,867
08/10/2023 10:00:00;24,13;24,298;24,214;37,675;74,489
08/10/2023 11:00:00;17,369;17,532;17,4505;37,25;74
08/10/2023 14:00:00;20,465;23,07;21,7675;34;78,5
08/10/2023 15:00:00;29,507;31,28;30,3935;35,333;76
08/10/2023 16:00:00;23,545;24,178;23,8615;38,87;75,5
08/10/2023 17:00:00;33,127;33,395;33,261;43,067;72,733
08/10/2023 18:00:00;36,897;37,31;37,1035;47,034;69,945
08/10/2023 19:00:00;30,231;30,077;30,154;49,8;68,334
08/10/2023 20:00:00;23,203;23,203;23,203;54,358;66,65
08/10/2023 21:00:00;27,03;27,216;27,123;58;65,5
08/10/2023 22:00:00;20,052;19,881;19,9665;60,333;64,7
08/10/2023 23:00:00;11,067;10,836;10,9515;62,258;64,4
08/11/2023 00:00:00;9,384;8,599;8,9915;62,133;64,966
08/11/2023 01:00:00;9,966;8,956;9,461;61,567;65
08/11/2023 02:00:00;4,647;4,423;4,535;59,933;64,767
08/11/2023 03:00:00;4,807;4,653;4,73;60,1;64,4
08/11/2023 04:00:00;10,248;9,962;10,105;59,7;63,966
08/11/2023 05:00:00;32,404;33,882;33,143;60,5;63
08/11/2023 06:00:00;50,468;51,883;51,1755;61,666;62
08/11/2023 07:00:00;45,591;48,519;47,055;53,416;67,995
08/11/2023 08:00:00;40,247;41,57;40,9085;38,7;77,233
08/11/2023 15:00:00;13,66;15,03;14,345;30;76,5
08/11/2023 16:00:00;24,736;25,14;24,938;31,458;75,7
08/11/2023 17:00:00;29,457;29,51;29,4835;35,834;73,067
08/11/2023 18:00:00;27,072;26,742;26,907;44,275;69,775
